tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
2018-M006,Indian Wells Masters,Hard,128,M,20180305,295,105683,32,,Milos Raonic,R,196,CAN,27.18685832,38,1270,105023,18,,Sam Querrey,R,198,USA,30.40930869,21,2095,7-5 2-6 6-3,3,QF,111,17,6,93,61,45,15,15,6,9,9,1,74,37,27,24,14,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,294,105223,6,,Juan Martin Del Potro,R,198,ARG,29.44558522,8,3200,104259,31,,Philipp Kohlschreiber,R,178,GER,34.38466804,37,1290,3-6 6-3 6-4,3,QF,127,5,0,84,57,43,13,14,5,7,2,1,94,62,40,16,14,10,13,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,293,103819,1,,Roger Federer,R,185,SUI,36.57221081,1,10060,104871,,,Jeremy Chardy,R,188,FRA,31.05817933,100,580,7-5 6-4,3,R16,82,2,0,49,25,25,19,11,0,0,4,4,78,52,37,10,11,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,292,111202,23,,Hyeon Chung,R,,KOR,21.79329227,26,1567,104655,30,,Pablo Cuevas,R,180,URU,32.1724846,34,1310,6-1 6-3,3,R16,78,3,3,57,33,24,13,8,2,4,3,6,49,29,16,5,8,5,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,291,106432,,,Borna Coric,R,,CRO,21.30321697,49,1026,126203,,,Taylor Harry Fritz,R,,USA,20.3504449,74,714,6-2 6-7(6) 6-4,3,R16,131,9,1,81,57,45,15,15,1,3,5,3,93,49,38,19,15,4,9,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,290,104731,7,,Kevin Anderson,R,203,RSA,31.79739904,9,3080,105807,11,,Pablo Carreno Busta,R,188,ESP,26.64750171,14,2315,4-6 6-3 7-6(6),3,R16,138,16,2,86,50,43,27,16,2,3,2,1,94,60,44,23,15,5,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,289,105023,18,,Sam Querrey,R,198,USA,30.40930869,21,2095,103852,28,,Feliciano Lopez,L,188,ESP,36.45448323,32,1340,6-3 6-4,3,R16,66,14,1,53,30,24,14,10,0,1,4,3,61,39,26,8,9,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,288,105683,32,,Milos Raonic,R,196,CAN,27.18685832,38,1270,104571,,Q,Marcos Baghdatis,R,183,CYP,32.71457906,102,564,W/O,3,R16,0,,,,,,,,,,,,,,,,,,,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,287,105223,6,,Juan Martin Del Potro,R,198,ARG,29.44558522,8,3200,104919,,,Leonardo Mayer,R,188,ARG,30.80629706,47,1044,3-6 7-6(2) 6-3,3,R16,149,6,3,89,56,43,18,14,5,7,8,2,110,67,48,22,16,7,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,286,104259,31,,Philipp Kohlschreiber,R,178,GER,34.38466804,37,1290,105732,,,Pierre Hugues Herbert,R,188,FRA,26.9650924,93,610,6-4 7-6(1),3,R16,89,3,0,68,54,40,8,11,3,4,6,6,60,43,32,9,11,1,3,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,285,103819,1,,Roger Federer,R,185,SUI,36.57221081,1,10060,105936,25,,Filip Krajinovic,R,185,SRB,26.01779603,28,1503,6-2 6-1,3,R32,58,6,1,42,27,24,8,8,2,3,0,4,51,27,14,7,7,3,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,284,104871,,,Jeremy Chardy,R,188,FRA,31.05817933,100,580,105173,20,,Adrian Mannarino,L,183,FRA,29.68104038,23,1715,7-5 4-6 6-1,3,R32,118,11,5,75,48,42,14,15,0,1,7,10,101,67,45,15,14,8,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,283,111202,23,,Hyeon Chung,R,,KOR,21.79329227,26,1567,104607,12,,Tomas Berdych,R,196,CZE,32.46269678,15,2275,6-4 6-4,3,R32,82,7,4,60,37,27,13,10,3,4,12,1,57,32,25,11,10,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,282,104655,30,,Pablo Cuevas,R,180,URU,32.1724846,34,1310,106233,5,,Dominic Thiem,R,185,AUT,24.50102669,6,3810,3-6 6-4 4-2 RET,3,R32,105,3,3,68,45,32,17,12,4,5,5,4,74,35,25,25,13,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,281,126203,,,Taylor Harry Fritz,R,,USA,20.3504449,74,714,104269,,,Fernando Verdasco,L,188,ESP,34.30253251,39,1260,4-6 6-2 7-6(1),3,R32,127,4,2,92,64,50,13,15,2,4,7,10,90,52,39,19,15,5,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,280,106432,,,Borna Coric,R,,CRO,21.30321697,49,1026,105138,13,,Roberto Bautista Agut,R,183,ESP,29.88911704,16,2255,6-1 6-3,3,R32,82,6,1,54,32,23,10,8,4,6,1,1,47,23,9,8,8,2,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,279,105807,11,,Pablo Carreno Busta,R,188,ESP,26.64750171,14,2315,106421,,,Daniil Medvedev,R,,RUS,22.06160164,57,924,6-1 7-5,3,R32,89,6,3,79,51,36,14,10,11,12,8,6,61,41,29,5,9,4,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,278,104731,7,,Kevin Anderson,R,203,RSA,31.79739904,9,3080,106044,,,Nicolas Kicker,R,,ARG,25.54962355,94,609,7-6(1) 7-6(3),3,R32,136,22,3,94,64,49,18,12,3,3,1,1,80,47,36,19,12,2,2,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,277,103852,28,,Feliciano Lopez,L,188,ESP,36.45448323,32,1340,106058,8,,Jack Sock,R,185,USA,25.44284736,10,2650,7-6(6) 4-6 6-4,3,R32,145,15,6,101,61,47,23,16,4,5,13,6,110,68,52,23,16,5,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,276,105023,18,,Sam Querrey,R,198,USA,30.40930869,21,2095,106026,,Q,Yuki Bhambri,R,183,IND,25.66735113,110,538,6-7(4) 6-4 6-4,3,R32,142,17,6,91,48,40,21,16,1,3,4,6,121,78,52,19,16,11,15,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,275,104571,,Q,Marcos Baghdatis,R,183,CYP,32.71457906,102,564,104534,,LL,Dudi Sela,R,175,ISR,32.91718001,97,595,7-6(5) 6-4,3,R32,108,9,5,71,32,22,14,11,4,10,1,7,102,61,33,15,11,6,13,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,274,105683,32,,Milos Raonic,R,196,CAN,27.18685832,38,1270,105311,,,Joao Sousa,R,185,POR,28.93086927,85,660,7-5 4-6 6-2,3,R32,131,12,10,81,42,39,19,15,1,3,7,7,102,65,48,12,15,7,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,273,105223,6,,Juan Martin Del Potro,R,198,ARG,29.44558522,8,3200,103970,29,,David Ferrer,R,175,ESP,35.92334018,33,1325,6-4 7-6(3),3,R32,106,6,2,67,45,39,11,11,1,1,4,1,83,47,34,21,11,15,16,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,272,104919,,,Leonardo Mayer,R,188,ARG,30.80629706,47,1044,106121,,Q,Taro Daniel,R,,JPN,25.10061602,109,539,6-4 6-1,3,R32,75,7,2,48,29,24,13,9,0,0,0,1,50,28,14,15,8,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,271,105732,,,Pierre Hugues Herbert,R,188,FRA,26.9650924,93,610,104792,,,Gael Monfils,R,193,FRA,31.50718686,42,1220,6-2 3-1 RET,3,R32,57,1,2,44,23,18,9,6,3,4,0,4,36,24,11,5,6,2,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,270,104259,31,,Philipp Kohlschreiber,R,178,GER,34.38466804,37,1290,105227,2,,Marin Cilic,R,198,CRO,29.43189596,3,4870,6-4 6-4,3,R32,83,2,0,65,37,28,18,10,4,4,5,2,45,23,19,14,10,0,2,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,269,103819,1,,Roger Federer,R,185,SUI,36.57221081,1,10060,105643,,,Federico Delbonis,L,190,ARG,27.41409993,67,800,6-3 7-6(6),3,R64,101,5,1,82,53,39,16,11,3,3,2,2,71,33,24,23,10,0,1,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,268,105936,25,,Filip Krajinovic,R,185,SRB,26.01779603,28,1503,106283,,Q,Mitchell Krueger,R,,USA,24.14236824,231,228,6-2 6-2,3,R64,73,3,0,53,33,25,11,8,3,3,2,2,44,23,15,8,8,1,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,267,105173,20,,Adrian Mannarino,L,183,FRA,29.68104038,23,1715,105166,,Q,Peter Polansky,R,180,CAN,29.71937029,134,412,6-1 6-4,3,R64,83,5,2,58,35,28,10,9,1,2,0,0,61,40,24,7,8,8,12,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,266,104871,,,Jeremy Chardy,R,188,FRA,31.05817933,100,580,104926,16,,Fabio Fognini,R,178,ITA,30.7816564,19,2190,4-6 7-6(2) 6-4,3,R64,160,14,10,116,68,50,19,16,10,14,3,5,113,63,39,30,16,9,13,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,265,104607,12,,Tomas Berdych,R,196,CZE,32.46269678,15,2275,109739,,,Maximilian Marterer,L,,GER,22.72142368,73,734,6-1 6-4,3,R64,71,7,2,58,33,29,11,9,2,3,2,3,45,17,12,11,8,3,7,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,264,111202,23,,Hyeon Chung,R,,KOR,21.79329227,26,1567,105583,,,Dusan Lajovic,R,180,SRB,27.67967146,91,621,6-7(9) 6-3 6-3,3,R64,169,4,8,121,71,46,22,15,10,15,3,2,116,80,45,15,15,15,23,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,263,104655,30,,Pablo Cuevas,R,180,URU,32.1724846,34,1310,133430,,,Denis Shapovalov,L,,CAN,18.88843258,44,1166,7-6(4) 6-3,3,R64,100,2,2,78,58,44,10,11,4,5,10,2,72,42,30,13,10,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,262,106233,5,,Dominic Thiem,R,185,AUT,24.50102669,6,3810,126774,,,Stefanos Tsitsipas,R,,GRE,19.56194387,71,756,6-2 3-6 6-3,3,R64,111,10,2,64,38,31,17,13,1,3,4,5,94,50,32,21,13,7,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,261,104269,,,Fernando Verdasco,L,188,ESP,34.30253251,39,1260,105777,3,,Grigor Dimitrov,R,188,BUL,26.80355921,4,4635,7-6(4) 4-6 6-3,3,R64,126,12,7,94,58,45,19,16,7,10,2,3,96,61,41,19,15,0,3,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,260,126203,,,Taylor Harry Fritz,R,,USA,20.3504449,74,714,126094,27,,Andrey Rublev,R,,RUS,20.37234771,31,1433,6-4 7-6(4),3,R64,93,9,0,78,49,33,11,11,3,6,1,6,71,41,28,10,11,4,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,259,106432,,,Borna Coric,R,,CRO,21.30321697,49,1026,105077,19,,Albert Ramos,L,188,ESP,30.13004791,22,1745,6-0 6-3,3,R64,74,2,1,42,24,19,11,7,2,2,2,5,56,32,18,9,8,5,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,258,105138,13,,Roberto Bautista Agut,R,183,ESP,29.88911704,16,2255,111577,,,Jared Donaldson,R,,USA,21.4017796,48,1038,6-4 6-2,3,R64,84,2,1,55,33,22,15,9,2,3,3,3,55,28,17,13,9,0,4,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,257,105807,11,,Pablo Carreno Busta,R,188,ESP,26.64750171,14,2315,104547,,,Horacio Zeballos,L,188,ARG,32.85420945,66,813,3-6 6-3 7-6(3),3,R64,158,10,3,93,59,44,20,15,5,7,4,4,115,67,47,23,15,12,14,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,256,106421,,,Daniil Medvedev,R,,RUS,22.06160164,57,924,126610,,LL,Matteo Berrettini,U,,ITA,21.89459274,108,540,6-7(6) 7-5 6-4,3,R64,161,6,5,124,66,45,34,17,10,12,7,5,108,61,45,23,17,6,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,255,106044,,,Nicolas Kicker,R,,ARG,25.54962355,94,609,106000,26,,Damir Dzumhur,R,172,BIH,25.79055441,30,1445,4-6 6-2 6-1,3,R64,114,4,4,83,52,35,16,13,7,10,0,2,72,41,21,13,12,3,9,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,254,104731,7,,Kevin Anderson,R,203,RSA,31.79739904,9,3080,105539,,,Evgeny Donskoy,R,185,RUS,27.8220397,76,707,7-5 6-4,3,R64,93,17,0,56,42,35,10,11,0,0,4,4,66,33,26,17,11,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,253,106058,8,,Jack Sock,R,185,USA,25.44284736,10,2650,105341,,,Thomas Fabbiano,R,,ITA,28.77481177,77,688,6-2 7-5,3,R64,82,7,1,59,35,28,14,10,1,2,0,4,62,37,26,8,10,4,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,252,103852,28,,Feliciano Lopez,L,188,ESP,36.45448323,32,1340,124014,,WC,Ernesto Escobedo,R,,USA,21.66735113,117,481,6-4 6-3,3,R64,67,16,1,49,30,26,12,9,0,0,5,6,62,36,26,11,10,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,251,105023,18,,Sam Querrey,R,198,USA,30.40930869,21,2095,104999,,,Mischa Zverev,L,190,GER,30.53524983,53,952,6-4 7-5,3,R64,95,14,2,81,47,37,18,11,5,5,6,2,73,50,36,13,11,5,7,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,250,106026,,Q,Yuki Bhambri,R,183,IND,25.66735113,110,538,106298,9,,Lucas Pouille,R,185,FRA,24.02737851,12,2455,6-4 6-4,3,R64,79,2,1,59,44,32,8,10,2,4,6,1,66,39,22,15,10,3,7,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,249,104571,,Q,Marcos Baghdatis,R,183,CYP,32.71457906,102,564,106043,14,,Diego Sebastian Schwartzman,R,170,ARG,25.54962355,17,2220,7-5 6-4,3,R64,96,3,1,68,38,29,13,11,5,8,2,4,64,27,19,16,11,3,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,248,104534,,LL,Dudi Sela,R,175,ISR,32.91718001,97,595,106378,21,,Kyle Edmund,R,,GBR,23.15400411,24,1642,6-4 6-4,3,R64,91,3,0,66,37,28,12,10,3,5,2,3,66,33,18,17,10,5,9,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,247,105683,32,,Milos Raonic,R,196,CAN,27.18685832,38,1270,200000,,Q,Felix Auger Aliassime,R,,CAN,17.57152635,169,327,6-4 6-4,3,R64,78,9,3,50,32,26,11,10,3,4,2,4,56,27,17,16,10,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,246,105311,,,Joao Sousa,R,185,POR,28.93086927,85,660,100644,4,,Alexander Zverev,R,198,GER,20.8733744,5,4540,7-5 5-7 6-4,3,R64,143,1,4,100,52,39,26,17,4,7,14,1,100,58,40,24,17,6,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,245,105223,6,,Juan Martin Del Potro,R,198,ARG,29.44558522,8,3200,200282,,WC,Alex De Minaur,R,,AUS,19.04449008,141,401,6-2 6-1,3,R64,69,5,0,47,29,21,12,8,2,3,0,3,47,26,11,9,7,4,9,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,244,103970,29,,David Ferrer,R,175,ESP,35.92334018,33,1325,105815,,WC,Tennys Sandgren,R,,USA,26.6201232,59,893,6-2 7-6(3),3,R64,107,2,1,77,47,32,19,10,6,7,3,3,76,53,30,13,10,7,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,243,104919,,,Leonardo Mayer,R,188,ARG,30.80629706,47,1044,105074,,LL,Ruben Bemelmans,L,,BEL,30.13826146,113,518,6-4 6-1,3,R64,60,8,2,44,29,24,12,9,0,0,2,0,47,34,18,7,8,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,242,106121,,Q,Taro Daniel,R,,JPN,25.10061602,109,539,104925,10,,Novak Djokovic,R,188,SRB,30.7871321,13,2380,7-6(3) 4-6 6-1,3,R64,150,1,8,107,52,37,28,15,5,7,4,4,94,60,39,18,14,8,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,241,104792,,,Gael Monfils,R,193,FRA,31.50718686,42,1220,104545,15,,John Isner,R,206,USA,32.8569473,18,2205,6-7(5) 7-6(3) 7-5,3,R64,155,8,5,121,81,62,24,18,7,7,15,3,107,68,55,23,18,2,3,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,240,105732,,,Pierre Hugues Herbert,R,188,FRA,26.9650924,93,610,104180,24,,Gilles Muller,L,193,LUX,34.82272416,27,1535,6-3 7-5,3,R64,81,5,3,63,45,33,12,11,3,4,6,3,51,26,19,10,10,0,3,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,239,104259,31,,Philipp Kohlschreiber,R,178,GER,34.38466804,37,1290,105065,,Q,Tim Smyczek,R,175,USA,30.17932923,126,450,1-6 6-4 6-4,3,R64,114,0,0,86,52,39,14,13,5,8,4,2,87,44,29,24,14,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,238,105227,2,,Marin Cilic,R,198,CRO,29.43189596,3,4870,105916,,,Marton Fucsovics,R,,HUN,26.0698152,65,825,7-5 6-3,3,R64,99,2,1,65,29,21,26,11,2,2,2,4,71,34,23,18,10,8,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,236,105643,,,Federico Delbonis,L,190,ARG,27.41409993,67,800,105992,,,Ryan Harrison,R,183,USA,25.82614648,54,945,6-2 4-6 7-5,3,R128,143,3,8,107,65,47,16,15,8,12,4,4,88,51,37,13,15,6,12,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,235,106283,,Q,Mitchell Krueger,R,,USA,24.14236824,231,228,105332,,,Benoit Paire,R,196,FRA,28.82409309,46,1075,6-4 1-6 6-4,3,R128,115,1,2,82,47,32,15,13,2,6,15,13,92,47,38,16,14,5,9,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,232,105166,,Q,Peter Polansky,R,180,CAN,29.71937029,134,412,105657,,,Marius Copil,R,193,ROU,27.38124572,81,677,7-6(3) 6-7(5) 7-6(12),3,R128,192,1,6,124,70,57,33,18,4,6,25,3,129,66,50,37,18,5,7,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,231,104871,,,Jeremy Chardy,R,188,FRA,31.05817933,100,580,103898,,,Julien Benneteau,R,185,FRA,36.20533881,58,907,6-4 7-6(9),3,R128,111,12,2,71,38,31,16,11,2,4,3,8,82,42,29,20,11,5,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,228,109739,,,Maximilian Marterer,L,,GER,22.72142368,73,734,103333,,,Ivo Karlovic,R,208,CRO,39.01437372,80,680,6-7(13) 7-6(4) 6-3,3,R128,137,20,2,112,62,54,38,17,2,2,25,7,103,70,61,22,16,3,4,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,227,105583,,,Dusan Lajovic,R,180,SRB,27.67967146,91,621,105041,,,Lukas Lacko,R,185,SVK,30.33538672,103,561,6-4 6-4,3,R128,80,1,1,64,40,28,16,10,4,5,7,2,62,34,25,12,10,1,4,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,224,133430,,,Denis Shapovalov,L,,CAN,18.88843258,44,1166,105575,,Q,Ricardas Berankis,R,175,LTU,27.70431212,106,548,6-3 6-4,3,R128,72,6,7,53,25,22,17,10,0,1,0,5,52,29,21,10,9,3,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,223,126774,,,Stefanos Tsitsipas,R,,GRE,19.56194387,71,756,105430,,,Radu Albot,R,,MDA,28.31211499,88,643,7-6(2) 6-2,3,R128,92,4,2,67,39,28,15,10,7,9,0,6,59,38,24,6,10,1,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,220,104269,,,Fernando Verdasco,L,188,ESP,34.30253251,39,1260,105550,,,Guido Pella,L,185,ARG,27.80013689,60,880,6-2 1-6 6-2,3,R128,89,3,1,61,46,32,8,11,1,3,9,1,69,50,31,11,12,1,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,219,126203,,,Taylor Harry Fritz,R,,USA,20.3504449,74,714,124187,,WC,Reilly Opelka,U,,USA,20.5174538,199,276,4-6 7-6(6) 6-4,3,R128,140,5,3,119,74,52,30,16,8,9,19,10,100,55,46,27,16,5,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,216,106432,,,Borna Coric,R,,CRO,21.30321697,49,1026,105385,,,Donald Young,L,183,USA,28.61601643,99,586,6-0 6-2,3,R128,58,6,2,44,23,18,13,7,0,0,1,2,42,25,11,6,7,0,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,215,111577,,,Jared Donaldson,R,,USA,21.4017796,48,1038,105960,,Q,Evan King,L,185,USA,25.94387406,200,276,6-1 4-6 6-4,3,R128,127,5,5,90,48,37,23,14,1,2,0,3,83,57,38,12,13,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,212,104547,,,Horacio Zeballos,L,188,ARG,32.85420945,66,813,105216,,,Yuichi Sugita,R,173,JPN,29.45927447,40,1240,6-7(5) 6-4 7-6(4),3,R128,169,5,2,104,57,38,29,17,2,6,9,4,110,54,42,23,17,5,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,211,106421,,,Daniil Medvedev,R,,RUS,22.06160164,57,924,105449,,,Steve Johnson,R,188,USA,28.19438741,52,975,7-6(0) 6-4,3,R128,85,10,4,61,38,33,12,11,1,2,2,1,66,33,24,20,11,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,208,106044,,,Nicolas Kicker,R,,ARG,25.54962355,94,609,106210,,,Jiri Vesely,L,,CZE,24.65160849,63,850,7-5 6-3,3,R128,97,1,3,71,41,29,22,11,3,3,4,6,56,33,25,12,10,2,4,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,207,105539,,,Evgeny Donskoy,R,185,RUS,27.8220397,76,707,111575,,,Karen Khachanov,R,,RUS,21.78781656,41,1235,6-3 1-6 7-6(4),3,R128,120,3,2,83,52,36,18,14,5,9,8,2,92,51,35,23,14,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,204,105341,,,Thomas Fabbiano,R,,ITA,28.77481177,77,688,105614,,WC,Bradley Klahn,L,190,USA,27.54004107,166,335,6-4 6-4,3,R128,83,0,1,66,44,33,13,10,1,1,8,1,60,40,29,9,10,1,3,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,203,124014,,WC,Ernesto Escobedo,R,,USA,21.66735113,117,481,126207,,,Francis Tiafoe,R,,USA,20.12046543,64,844,7-5 6-3,3,R128,82,5,1,62,30,21,21,11,1,2,5,0,55,33,23,10,10,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,200,104999,,,Mischa Zverev,L,190,GER,30.53524983,53,952,105062,,,Mikhail Kukushkin,R,183,KAZ,30.19028063,89,638,6-3 4-6 6-1,3,R128,129,5,2,78,43,36,19,13,3,5,2,2,91,52,31,17,13,5,10,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,199,106026,,Q,Yuki Bhambri,R,183,IND,25.66735113,110,538,103917,,Q,Nicolas Mahut,R,190,FRA,36.11772758,101,576,7-5 6-3,3,R128,101,3,4,69,44,28,12,10,5,8,1,5,71,39,21,12,11,5,11,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,196,104571,,Q,Marcos Baghdatis,R,183,CYP,32.71457906,102,564,106415,,PR,Yoshihito Nishioka,L,,JPN,22.4366872,255,197,7-5 3-6 7-5,3,R128,133,15,5,95,59,39,16,17,3,9,2,5,95,63,36,15,16,7,13,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,195,104534,,LL,Dudi Sela,R,175,ISR,32.91718001,97,595,105376,,,Peter Gojowczyk,R,185,GER,28.63791923,50,1016,6-4 6-4,3,R128,64,2,4,59,35,27,12,10,2,4,7,9,56,27,21,12,10,2,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,192,200000,,Q,Felix Auger Aliassime,R,,CAN,17.57152635,169,327,105577,,Q,Vasek Pospisil,R,193,CAN,27.69883641,75,708,6-2 7-6(4),3,R128,99,11,2,64,35,27,20,10,3,3,2,2,67,31,20,22,10,2,4,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,191,105311,,,Joao Sousa,R,185,POR,28.93086927,85,660,104022,,,Mikhail Youzhny,R,183,RUS,35.69336071,95,604,4-6 6-4 7-6(4),3,R128,159,7,3,101,58,36,20,16,4,10,3,13,122,54,33,32,16,11,17,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,188,200282,,WC,Alex De Minaur,R,,AUS,19.04449008,141,401,105526,,,Jan Lennard Struff,R,,GER,27.86036961,56,930,3-6 7-6(3) 7-6(5),3,R128,154,1,1,111,57,38,38,16,1,3,9,9,113,64,50,26,17,4,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,187,105815,,WC,Tennys Sandgren,R,,USA,26.6201232,59,893,105932,,,Nikoloz Basilashvili,R,185,RUS,26.02874743,83,666,6-3 2-1 RET,3,R128,43,5,0,28,14,13,11,6,0,0,0,2,41,20,14,10,6,3,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,184,104919,,,Leonardo Mayer,R,188,ARG,30.80629706,47,1044,103607,,,Victor Estrella,R,173,DOM,37.58795346,153,357,4-6 6-4 6-1,3,R128,116,7,6,81,41,32,21,14,4,7,2,2,82,52,33,13,13,3,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,183,106121,,Q,Taro Daniel,R,,JPN,25.10061602,109,539,111815,,Q,Cameron Norrie,L,,GBR,22.53251198,111,529,6-3 1-6 6-1,3,R128,104,5,3,80,53,37,11,12,1,3,2,6,78,44,33,12,11,5,8,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,180,104792,,,Gael Monfils,R,193,FRA,31.50718686,42,1220,105051,,,Matthew Ebden,R,188,AUS,30.27241615,78,685,6-3 6-3,3,R128,71,6,2,58,34,23,13,9,2,3,1,5,61,33,20,11,9,2,6,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,179,105732,,,Pierre Hugues Herbert,R,188,FRA,26.9650924,93,610,104468,,,Gilles Simon,R,183,FRA,33.18548939,70,765,6-7(8) 7-6(5) 6-3,3,R128,172,14,10,135,85,65,21,17,6,8,1,2,114,82,55,16,16,2,5,2018
2018-M006,Indian Wells Masters,Hard,128,M,20180305,176,105065,,Q,Tim Smyczek,R,175,USA,30.17932923,126,450,111513,,,Laslo Djere,R,,SRB,22.75701574,90,626,6-3 6-2,3,R128,75,2,0,61,35,30,10,9,6,7,1,1,49,28,17,7,8,2,6,2018
