tourney_id,tourney_name,surface,draw_size,tourney_level,tourney_date,match_num,winner_id,winner_seed,winner_entry,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_rank,winner_rank_points,loser_id,loser_seed,loser_entry,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_rank,loser_rank_points,score,best_of,round,minutes,w_ace,w_df,w_svpt,w_1stIn,w_1stWon,w_2ndWon,w_SvGms,w_bpSaved,w_bpFaced,l_ace,l_df,l_svpt,l_1stIn,l_1stWon,l_2ndWon,l_SvGms,l_bpSaved,l_bpFaced,year
2008-468,Estoril,Clay,32,A,20080414,30,103786,2,,Nikolay Davydenko,R,178,RUS,26.86652977,4,3175,103722,,,Florent Serra,R,180,FRA,27.12388775,101,430,6-2 6-2,3,SF,72,1,3,60,35,26,13,8,7,8,0,0,44,35,16,4,8,3,8,2008
2008-468,Estoril,Clay,32,A,20080414,31,103819,1,,Roger Federer,R,185,SUI,26.68309377,1,6600,103786,2,,Nikolay Davydenko,R,178,RUS,26.86652977,4,3175,7-6(5) 1-2 RET,3,F,79,5,0,58,36,26,11,8,4,5,3,1,53,39,26,9,7,5,5,2008
2008-328,Basel,Hard,32,A,20081020,1,103819,1,,Roger Federer,R,185,SUI,27.20054757,2,5805,104035,,,Bobby Reynolds,R,183,USA,26.26146475,86,527,6-3 6-7(6) 6-3,3,R32,110,17,2,89,53,44,24,16,0,0,15,1,95,58,46,18,14,10,12,2008
2008-328,Basel,Hard,32,A,20081020,2,103813,,,Jarkko Nieminen,L,185,FIN,27.24435318,29,1060,104724,,,Eduardo Schwank,R,183,ARG,22.49418207,59,690,6-2 6-4,3,R32,73,2,2,46,34,27,8,9,2,3,1,1,66,44,27,7,9,6,10,2008
2008-328,Basel,Hard,32,A,20081020,3,104719,,,Marcel Granollers,R,190,ESP,22.52429843,52,732,104571,,,Marcos Baghdatis,R,183,CYP,23.34291581,43,805,6-2 4-6 6-2,3,R32,139,6,2,95,53,34,26,13,8,10,3,6,87,34,25,24,13,5,10,2008
2008-328,Basel,Hard,32,A,20081020,4,104620,,,Simone Bolelli,R,183,ITA,23.03353867,42,838,104607,7,,Tomas Berdych,R,196,CZE,23.09103354,22,1235,6-4 7-5,3,R32,96,2,0,64,39,35,12,11,2,2,11,4,75,49,40,7,11,4,6,2008
2008-328,Basel,Hard,32,A,20081020,5,103484,4,,James Blake,R,185,USA,28.81314168,11,1625,103017,,,Nicolas Kiefer,R,183,GER,31.2936345,37,900,3-6 6-3 6-4,3,R32,104,11,5,78,39,29,24,14,2,4,8,1,75,37,28,19,14,2,5,2008
2008-328,Basel,Hard,32,A,20081020,6,103169,,,Oscar Hernandez,R,180,ESP,30.52977413,76,572,104160,,Q,Lukas Dlouhy,R,185,CZE,25.53319644,175,251,7-6(6) 6-7(5) 6-1,3,R32,155,5,2,104,68,41,23,15,4,7,3,16,128,76,53,17,16,8,14,2008
2008-328,Basel,Hard,32,A,20081020,7,103852,,,Feliciano Lopez,L,188,ESP,27.08281999,39,865,103843,,WC,Marco Chiudinelli,R,185,SUI,27.11019849,,,7-6(5) 7-6(7),3,R32,124,15,2,84,49,39,24,12,2,2,4,2,95,54,46,19,12,5,5,2008
2008-328,Basel,Hard,32,A,20081020,8,103888,8,,Mardy Fish,R,188,USA,26.86379192,25,1175,102860,,,Agustin Calleri,R,183,ARG,32.09856263,55,710,7-6(5) 6-2,3,R32,89,9,2,68,24,21,27,10,2,2,8,2,61,32,26,14,10,1,3,2008
2008-328,Basel,Hard,32,A,20081020,9,104214,6,,Igor Andreev,R,185,RUS,25.27036277,21,1240,103781,,,Jurgen Melzer,L,183,AUT,27.41409993,35,929,7-6(5) 7-5,3,R32,104,11,5,94,51,36,28,12,5,5,7,3,76,40,32,21,12,1,2,2008
2008-328,Basel,Hard,32,A,20081020,10,104259,,,Philipp Kohlschreiber,R,178,GER,25.01300479,30,1040,103823,,,Denis Gremelmayr,L,183,GER,27.17864476,85,538,6-4 7-6(5),3,R32,101,3,2,66,43,32,13,11,1,3,2,2,85,44,28,22,11,6,9,2008
2008-328,Basel,Hard,32,A,20081020,11,104219,,WC,Stephane Bohli,R,185,SUI,25.24024641,135,352,104076,,,Jose Acasuso,R,190,ARG,26.00136893,49,760,6-3 6-2,3,R32,53,8,2,47,27,25,12,9,2,2,2,1,42,24,17,7,8,1,4,2008
2008-328,Basel,Hard,32,A,20081020,12,105223,3,,Juan Martin Del Potro,R,198,ARG,20.07392197,9,1735,102567,,Q,George Bastl,R,183,SUI,33.55509925,267,135,6-2 6-4,3,R32,83,6,2,44,30,28,6,9,1,2,8,5,60,39,24,7,9,4,8,2008
2008-328,Basel,Hard,32,A,20081020,13,103794,,Q,Benjamin Becker,R,178,GER,27.34565366,137,340,104527,5,,Stanislas Wawrinka,R,183,SUI,23.56468172,12,1590,3-6 7-6(5) 7-6(5),3,R32,150,10,5,105,57,42,23,16,4,9,9,2,107,65,42,26,17,0,4,2008
2008-328,Basel,Hard,32,A,20081020,14,104676,,LL,Andreas Beck,L,190,GER,22.70499658,111,445,103534,,,Nicolas Devilder,L,173,FRA,28.57221081,62,657,6-4 6-4,3,R32,72,9,1,52,28,26,12,10,1,2,6,1,58,38,27,9,10,1,4,2008
2008-328,Basel,Hard,32,A,20081020,15,104019,,Q,Kristof Vliegen,R,193,BEL,26.32991102,96,482,104332,,WC,Philipp Petzschner,R,185,GER,24.57494867,75,583,6-2 6-3,3,R32,65,7,0,51,24,20,18,9,4,4,6,1,52,22,14,15,8,4,7,2008
2008-328,Basel,Hard,32,A,20081020,16,103900,2,,David Nalbandian,R,180,ARG,26.80082136,8,1750,103656,,,Albert Montanes,R,175,ESP,27.89869952,47,782,6-4 6-2,3,R32,57,6,4,50,32,29,9,9,0,0,2,1,52,34,25,6,9,4,7,2008
2008-328,Basel,Hard,32,A,20081020,17,103819,1,,Roger Federer,R,185,SUI,27.20054757,2,5805,103813,,,Jarkko Nieminen,L,185,FIN,27.24435318,29,1060,7-6(6) 7-6(1),3,R16,96,11,0,89,64,44,14,12,5,8,1,2,78,50,31,18,12,2,5,2008
2008-328,Basel,Hard,32,A,20081020,18,104620,,,Simone Bolelli,R,183,ITA,23.03353867,42,838,104719,,,Marcel Granollers,R,190,ESP,22.52429843,52,732,6-4 6-2,3,R16,74,2,0,48,26,23,15,9,0,0,7,2,58,33,22,11,9,6,9,2008
2008-328,Basel,Hard,32,A,20081020,19,103484,4,,James Blake,R,185,USA,28.81314168,11,1625,103169,,,Oscar Hernandez,R,180,ESP,30.52977413,76,572,6-7(4) 6-2 6-4,3,R16,125,17,1,81,52,48,17,15,1,1,6,3,118,73,48,24,15,10,13,2008
2008-328,Basel,Hard,32,A,20081020,20,103852,,,Feliciano Lopez,L,188,ESP,27.08281999,39,865,103888,8,,Mardy Fish,R,188,USA,26.86379192,25,1175,7-6(9) 6-4,3,R16,89,16,3,71,52,43,11,11,2,2,14,6,77,37,33,21,11,4,5,2008
2008-328,Basel,Hard,32,A,20081020,21,104214,6,,Igor Andreev,R,185,RUS,25.27036277,21,1240,104259,,,Philipp Kohlschreiber,R,178,GER,25.01300479,30,1040,7-6(6) 6-7(0) 7-5,3,R16,154,17,3,113,68,54,28,18,1,1,5,3,118,78,59,28,18,3,4,2008
2008-328,Basel,Hard,32,A,20081020,22,105223,3,,Juan Martin Del Potro,R,198,ARG,20.07392197,9,1735,104219,,WC,Stephane Bohli,R,185,SUI,25.24024641,135,352,6-3 6-3,3,R16,66,6,1,47,28,23,14,9,0,0,6,1,54,32,22,10,9,2,5,2008
2008-328,Basel,Hard,32,A,20081020,23,103794,,Q,Benjamin Becker,R,178,GER,27.34565366,137,340,104676,,LL,Andreas Beck,L,190,GER,22.70499658,111,445,3-6 6-3 6-4,3,R16,107,19,4,86,54,42,18,14,6,7,10,5,83,44,36,19,14,5,7,2008
2008-328,Basel,Hard,32,A,20081020,24,103900,2,,David Nalbandian,R,180,ARG,26.80082136,8,1750,104019,,Q,Kristof Vliegen,R,193,BEL,26.32991102,96,482,6-4 5-7 7-6(4),3,R16,144,11,3,100,57,43,29,17,3,5,13,6,121,64,50,28,17,4,6,2008
2008-328,Basel,Hard,32,A,20081020,25,103819,1,,Roger Federer,R,185,SUI,27.20054757,2,5805,104620,,,Simone Bolelli,R,183,ITA,23.03353867,42,838,6-2 6-3,3,QF,67,8,1,56,39,33,8,9,1,1,3,3,47,29,18,8,8,3,6,2008
2008-328,Basel,Hard,32,A,20081020,26,103852,,,Feliciano Lopez,L,188,ESP,27.08281999,39,865,103484,4,,James Blake,R,185,USA,28.81314168,11,1625,6-4 7-6(7),3,QF,88,10,3,87,54,41,19,11,8,8,7,0,64,42,32,15,11,2,3,2008
2008-328,Basel,Hard,32,A,20081020,27,105223,3,,Juan Martin Del Potro,R,198,ARG,20.07392197,9,1735,104214,6,,Igor Andreev,R,185,RUS,25.27036277,21,1240,6-4 7-5,3,QF,114,5,1,69,35,28,21,11,3,3,10,2,81,51,35,14,11,7,9,2008
2008-328,Basel,Hard,32,A,20081020,28,103900,2,,David Nalbandian,R,180,ARG,26.80082136,8,1750,103794,,Q,Benjamin Becker,R,178,GER,27.34565366,137,340,7-6(4) 6-4,3,QF,103,8,2,76,43,37,16,11,3,3,12,2,88,58,43,12,11,8,9,2008
2008-328,Basel,Hard,32,A,20081020,29,103819,1,,Roger Federer,R,185,SUI,27.20054757,2,5805,103852,,,Feliciano Lopez,L,188,ESP,27.08281999,39,865,6-3 6-2,3,SF,61,15,2,54,31,28,12,9,2,2,5,2,52,25,18,11,8,1,4,2008
2008-328,Basel,Hard,32,A,20081020,30,103900,2,,David Nalbandian,R,180,ARG,26.80082136,8,1750,105223,3,,Juan Martin Del Potro,R,198,ARG,20.07392197,9,1735,6-4 6-4,3,SF,80,7,1,57,43,32,8,10,2,3,6,0,56,37,22,11,10,2,5,2008
2008-328,Basel,Hard,32,A,20081020,31,103819,1,,Roger Federer,R,185,SUI,27.20054757,2,5805,103900,2,,David Nalbandian,R,180,ARG,26.80082136,8,1750,6-3 6-4,3,F,70,8,0,47,30,26,14,10,0,0,5,3,61,41,27,10,9,6,8,2008
2008-329,Tokyo,Hard,48,A,20080929,1,105028,,,Jesse Levine,L,175,CAN,20.95824778,101,467,103821,,Q,Danai Udomchoke,R,173,THA,27.13483915,159,267,4-6 6-1 6-0,3,R64,79,4,4,65,44,33,12,12,3,5,6,5,73,49,27,9,11,5,11,2008
2008-329,Tokyo,Hard,48,A,20080929,2,102863,,WC,Takao Suzuki,R,175,JPN,32.02464066,593,38,105216,,WC,Yuichi Sugita,R,,JPN,20.03011636,441,68,6-3 7-6(6),3,R64,103,10,1,74,49,35,14,10,3,4,2,2,83,55,36,9,11,6,9,2008
2008-329,Tokyo,Hard,48,A,20080929,3,102821,,Q,Cecil Mamiit,R,173,PHI,32.25735797,420,72,104717,,LL,Brendan Evans,R,188,USA,22.47775496,176,243,3-6 7-5 6-4,3,R64,101,9,2,85,55,42,19,15,2,3,9,2,97,67,49,16,16,4,6,2008
2008-329,Tokyo,Hard,48,A,20080929,4,104534,,,Dudi Sela,R,175,ISR,23.4880219,66,626,103451,,,Bjorn Phau,R,175,GER,28.98836413,117,394,7-5 6-1,3,R64,75,8,1,57,39,29,13,10,6,7,2,4,65,34,21,12,9,7,11,2008
2008-329,Tokyo,Hard,48,A,20080929,5,103763,,Q,Martin Slanar,R,,AUT,27.41409993,232,171,105385,,,Donald Young,L,183,USA,19.18685832,131,364,4-6 6-3 6-2,3,R64,113,7,5,90,52,39,18,14,3,5,2,4,104,60,39,18,13,9,13,2008
2008-329,Tokyo,Hard,48,A,20080929,6,105453,,,Kei Nishikori,R,178,JPN,18.75154004,84,527,103470,,,Robert Kendrick,R,190,USA,28.8733744,100,474,7-6(3) 6-7(5) 6-2,3,R64,124,11,4,100,66,54,20,16,2,2,18,2,99,60,45,22,16,1,3,2008
2008-329,Tokyo,Hard,48,A,20080929,7,102703,,,Hyung Taik Lee,R,180,KOR,32.73921971,155,282,102667,,WC,Satoshi Iwabuchi,L,175,JPN,32.98015058,339,103,6-1 6-4,3,R64,65,4,0,44,29,21,8,8,1,3,5,5,63,44,22,5,9,6,12,2008
2008-329,Tokyo,Hard,48,A,20080929,8,104262,,,Flavio Cipolla,R,173,ITA,24.94455852,129,368,103868,,,Ivan Navarro,R,183,ESP,26.94592745,70,579,7-6(5) 7-6(4),3,R64,120,0,3,86,62,44,14,12,6,8,4,3,86,54,39,17,12,3,5,2008
2008-329,Tokyo,Hard,48,A,20080929,9,102512,,,Joseph Sirianni,R,175,AUS,33.70020534,143,315,104781,,Q,Yuichi Ito,U,,JPN,22.14921287,622,35,6-3 6-2,3,R64,70,4,2,56,35,24,14,9,2,3,1,0,53,35,20,7,8,2,6,2008
2008-329,Tokyo,Hard,48,A,20080929,10,104056,,,Roko Karanusic,R,183,CRO,26.06707734,105,454,104082,,Q,Hiroki Kondo,R,,JPN,25.90006845,589,39,6-2 6-2,3,R64,56,3,1,40,20,19,13,8,0,0,2,1,46,22,13,11,8,1,5,2008
2008-329,Tokyo,Hard,48,A,20080929,11,104025,,,Amer Delic,R,196,BIH,26.25051335,135,339,104424,,,Go Soeda,R,178,JPN,24.06570842,125,378,6-4 6-2,3,R64,70,14,1,54,38,28,11,9,5,5,3,2,62,43,30,7,9,3,6,2008
2008-329,Tokyo,Hard,48,A,20080929,12,104229,,,Yen Hsun Lu,R,180,TPE,25.12799452,69,591,104305,,Q,Luka Gregorc,R,,SLO,24.62422998,245,161,6-4 7-6(5),3,R64,102,3,5,74,45,34,15,11,4,5,8,3,89,62,41,11,11,8,10,2008
2008-329,Tokyo,Hard,48,A,20080929,13,104035,,,Bobby Reynolds,R,183,USA,26.20396988,89,525,105147,,WC,Tatsuma Ito,R,180,JPN,20.36687201,358,96,6-3 6-1,3,R64,71,9,1,59,38,27,10,8,4,5,2,4,52,32,14,9,8,2,7,2008
2008-329,Tokyo,Hard,48,A,20080929,14,104639,,,Wayne Odesnik,L,180,USA,22.85557837,109,443,103240,,,Kevin Kim,R,180,USA,30.17932923,122,384,6-4 6-3,3,R64,71,7,1,54,36,31,10,10,0,0,6,0,60,30,21,16,9,5,7,2008
2008-329,Tokyo,Hard,48,A,20080929,15,104217,,,Simon Stadler,L,183,GER,25.19644079,142,322,104332,,,Philipp Petzschner,R,185,GER,24.5174538,116,395,6-2 6-4,3,R64,69,1,2,70,48,30,11,9,7,9,1,9,62,27,21,10,9,4,9,2008
2008-329,Tokyo,Hard,48,A,20080929,16,104371,,,Ivo Minar,R,183,CZE,24.35865845,102,463,104999,,,Mischa Zverev,L,190,GER,21.10609172,96,482,7-6(9) 2-6 6-2,3,R64,95,12,0,96,72,53,11,14,6,8,4,1,90,64,49,12,14,3,5,2008
2008-329,Tokyo,Hard,48,A,20080929,17,103970,1,,David Ferrer,R,175,ESP,26.49418207,5,2490,105028,,,Jesse Levine,L,175,CAN,20.95824778,101,467,6-4 4-6 6-1,3,R32,108,5,2,69,47,38,13,14,1,3,4,2,90,58,32,18,13,9,13,2008
2008-329,Tokyo,Hard,48,A,20080929,18,102863,,WC,Takao Suzuki,R,175,JPN,32.02464066,593,38,104620,15,,Simone Bolelli,R,183,ITA,22.97604381,46,810,7-6(5) 4-6 7-6(5),3,R32,147,17,1,102,63,54,23,17,2,3,17,3,105,78,61,16,17,2,2,2008
2008-329,Tokyo,Hard,48,A,20080929,19,103813,11,,Jarkko Nieminen,L,185,FIN,27.18685832,33,975,102821,,Q,Cecil Mamiit,R,173,PHI,32.25735797,420,72,7-6(7) 6-4,3,R32,88,6,2,70,54,35,8,11,1,4,2,2,77,44,30,13,11,5,9,2008
2008-329,Tokyo,Hard,48,A,20080929,20,105223,5,,Juan Martin Del Potro,R,198,ARG,20.0164271,12,1518,104534,,,Dudi Sela,R,175,ISR,23.4880219,66,626,7-5 6-0,3,R32,69,6,0,51,36,26,10,9,2,3,1,6,55,34,19,7,9,4,9,2008
2008-329,Tokyo,Hard,48,A,20080929,21,104755,4,,Richard Gasquet,R,185,FRA,22.28336756,13,1480,103763,,Q,Martin Slanar,R,,AUT,27.41409993,232,171,6-4 6-2,3,R32,83,6,3,63,31,22,18,9,8,10,5,7,67,35,19,12,9,2,7,2008
2008-329,Tokyo,Hard,48,A,20080929,22,105453,,,Kei Nishikori,R,178,JPN,18.75154004,84,527,104198,16,,Guillermo Garcia Lopez,R,188,ESP,25.32238193,60,676,6-4 6-4,3,R32,112,3,3,58,34,26,14,10,2,3,3,8,106,64,39,19,10,13,16,2008
2008-329,Tokyo,Hard,48,A,20080929,23,102783,12,,Rainer Schuettler,R,180,GER,32.42984257,35,939,102703,,,Hyung Taik Lee,R,180,KOR,32.73921971,155,282,6-3 6-7(3) 6-3,3,R32,135,10,3,116,68,47,21,16,8,12,2,1,94,65,37,15,14,4,10,2008
2008-329,Tokyo,Hard,48,A,20080929,24,104022,8,,Mikhail Youzhny,R,183,RUS,26.2642026,21,1190,104262,,,Flavio Cipolla,R,173,ITA,24.94455852,129,368,6-2 6-2,3,R32,70,4,0,52,34,28,9,8,5,5,2,4,52,32,19,8,8,1,5,2008
2008-329,Tokyo,Hard,48,A,20080929,25,103990,6,,Tommy Robredo,R,180,ESP,26.41478439,17,1390,102512,,,Joseph Sirianni,R,175,AUS,33.70020534,143,315,6-2 6-2,3,R32,65,6,1,42,25,21,12,8,0,0,0,2,64,41,23,10,8,6,10,2008
2008-329,Tokyo,Hard,48,A,20080929,26,104607,9,,Tomas Berdych,R,196,CZE,23.03353867,27,1065,104056,,,Roko Karanusic,R,183,CRO,26.06707734,105,454,6-3 6-4,3,R32,74,7,0,54,37,29,13,10,1,1,5,1,71,38,27,15,9,6,8,2008
2008-329,Tokyo,Hard,48,A,20080929,27,104025,,,Amer Delic,R,196,BIH,26.25051335,135,339,105023,13,,Sam Querrey,R,198,USA,20.98015058,39,870,7-6(5) 6-3,3,R32,68,10,3,70,49,39,12,11,3,3,5,5,63,40,33,9,10,4,5,2008
2008-329,Tokyo,Hard,48,A,20080929,28,103602,3,,Fernando Gonzalez,R,183,CHI,28.16974675,11,1645,104229,,,Yen Hsun Lu,R,180,TPE,25.12799452,69,591,1-6 7-5 6-3,3,R32,114,7,4,96,60,43,18,14,3,5,2,3,79,46,39,16,14,3,5,2008
2008-329,Tokyo,Hard,48,A,20080929,29,104542,7,,Jo Wilfried Tsonga,R,188,FRA,23.45242984,16,1425,104035,,,Bobby Reynolds,R,183,USA,26.20396988,89,525,4-6 7-6(4) 6-4,3,R32,120,17,4,94,58,46,19,16,3,5,12,0,98,56,44,24,16,5,7,2008
2008-329,Tokyo,Hard,48,A,20080929,30,104678,,,Viktor Troicki,R,193,SRB,22.63381246,65,626,104639,,,Wayne Odesnik,L,180,USA,22.85557837,109,443,6-2 6-1,3,R32,64,9,0,54,33,27,11,8,4,4,2,2,49,29,19,6,7,3,7,2008
2008-329,Tokyo,Hard,48,A,20080929,31,103781,14,,Jurgen Melzer,L,183,AUT,27.35660507,38,874,104217,,,Simon Stadler,L,183,GER,25.19644079,142,322,6-2 6-3,3,R32,61,5,0,44,31,24,9,8,1,1,1,1,62,45,22,9,9,6,10,2008
2008-329,Tokyo,Hard,48,A,20080929,32,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,104371,,,Ivo Minar,R,183,CZE,24.35865845,102,463,7-6(11) 6-7(4) 7-6(2),3,R32,164,37,4,122,89,73,16,18,0,2,6,0,127,94,72,17,18,6,8,2008
2008-329,Tokyo,Hard,48,A,20080929,33,103970,1,,David Ferrer,R,175,ESP,26.49418207,5,2490,102863,,WC,Takao Suzuki,R,175,JPN,32.02464066,593,38,4-6 6-3 6-2,3,R16,116,3,0,68,46,34,16,14,0,2,9,5,94,49,37,17,13,7,11,2008
2008-329,Tokyo,Hard,48,A,20080929,34,105223,5,,Juan Martin Del Potro,R,198,ARG,20.0164271,12,1518,103813,11,,Jarkko Nieminen,L,185,FIN,27.18685832,33,975,6-1 6-3,3,R16,68,8,5,59,37,31,7,8,3,4,0,1,48,26,11,11,8,3,8,2008
2008-329,Tokyo,Hard,48,A,20080929,35,104755,4,,Richard Gasquet,R,185,FRA,22.28336756,13,1480,105453,,,Kei Nishikori,R,178,JPN,18.75154004,84,527,6-1 6-2,3,R16,55,7,0,42,24,21,12,8,0,0,0,1,44,23,14,8,7,4,8,2008
2008-329,Tokyo,Hard,48,A,20080929,36,102783,12,,Rainer Schuettler,R,180,GER,32.42984257,35,939,104022,8,,Mikhail Youzhny,R,183,RUS,26.2642026,21,1190,6-3 6-7(12) 6-4,3,R16,282,4,3,122,74,49,27,16,6,9,5,1,119,83,53,16,15,10,15,2008
2008-329,Tokyo,Hard,48,A,20080929,37,104607,9,,Tomas Berdych,R,196,CZE,23.03353867,27,1065,103990,6,,Tommy Robredo,R,180,ESP,26.41478439,17,1390,7-6(6) 6-2,3,R16,85,10,1,66,39,31,16,10,7,8,5,2,64,37,28,11,10,2,5,2008
2008-329,Tokyo,Hard,48,A,20080929,38,103602,3,,Fernando Gonzalez,R,183,CHI,28.16974675,11,1645,104025,,,Amer Delic,R,196,BIH,26.25051335,135,339,6-4 7-6(4),3,R16,76,6,1,62,40,35,17,11,1,1,10,0,77,53,40,11,11,7,8,2008
2008-329,Tokyo,Hard,48,A,20080929,39,104678,,,Viktor Troicki,R,193,SRB,22.63381246,65,626,104542,7,,Jo Wilfried Tsonga,R,188,FRA,23.45242984,16,1425,5-7 2-1 RET,3,R16,67,3,0,49,34,22,4,7,4,7,3,0,51,37,24,5,8,4,7,2008
2008-329,Tokyo,Hard,48,A,20080929,40,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,103781,14,,Jurgen Melzer,L,183,AUT,27.35660507,38,874,7-6(2) 6-2,3,R16,66,20,0,63,47,38,10,10,3,3,12,2,66,37,24,18,10,2,4,2008
2008-329,Tokyo,Hard,48,A,20080929,41,105223,5,,Juan Martin Del Potro,R,198,ARG,20.0164271,12,1518,103970,1,,David Ferrer,R,175,ESP,26.49418207,5,2490,6-1 7-5,3,QF,100,6,3,61,42,32,9,9,7,8,4,0,82,45,23,18,10,5,10,2008
2008-329,Tokyo,Hard,48,A,20080929,42,104755,4,,Richard Gasquet,R,185,FRA,22.28336756,13,1480,102783,12,,Rainer Schuettler,R,180,GER,32.42984257,35,939,6-3 6-2,3,QF,60,8,3,47,29,22,14,9,0,0,2,3,45,27,17,8,8,0,3,2008
2008-329,Tokyo,Hard,48,A,20080929,43,104607,9,,Tomas Berdych,R,196,CZE,23.03353867,27,1065,103602,3,,Fernando Gonzalez,R,183,CHI,28.16974675,11,1645,6-0 6-4,3,QF,61,5,0,49,31,22,12,8,2,2,1,1,45,28,15,6,8,3,7,2008
2008-329,Tokyo,Hard,48,A,20080929,44,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,104678,,,Viktor Troicki,R,193,SRB,22.63381246,65,626,6-3 6-4,3,QF,81,7,1,61,42,31,9,10,1,2,4,4,63,35,23,11,9,7,10,2008
2008-329,Tokyo,Hard,48,A,20080929,45,105223,5,,Juan Martin Del Potro,R,198,ARG,20.0164271,12,1518,104755,4,,Richard Gasquet,R,185,FRA,22.28336756,13,1480,6-3 4-6 7-5,3,SF,124,14,3,91,62,50,12,15,7,9,15,3,85,49,37,19,16,3,7,2008
2008-329,Tokyo,Hard,48,A,20080929,46,104607,9,,Tomas Berdych,R,196,CZE,23.03353867,27,1065,104053,2,,Andy Roddick,R,188,USA,26.08350445,8,1960,6-7(3) 7-5 7-6(3),3,SF,133,17,1,109,63,51,27,18,4,6,25,4,104,76,61,15,18,1,4,2008
2008-329,Tokyo,Hard,48,A,20080929,47,104607,9,,Tomas Berdych,R,196,CZE,23.03353867,27,1065,105223,5,,Juan Martin Del Potro,R,198,ARG,20.0164271,12,1518,6-1 6-4,3,F,78,11,0,54,31,27,14,9,3,3,0,2,52,36,22,7,8,5,8,2008
2008-321,Stuttgart,Clay,28,A,20080707,1,104314,,,Brian Dabul,L,170,ARG,24.36687201,114,417,103823,,,Denis Gremelmayr,L,183,GER,26.89117043,89,506,6-3 5-7 6-3,3,R32,152,3,2,102,75,43,16,15,6,10,2,4,116,73,41,20,15,13,19,2008
2008-321,Stuttgart,Clay,28,A,20080707,2,104676,,WC,Andreas Beck,L,190,GER,22.41752225,122,394,104978,,WC,Daniel Brands,R,196,GER,20.97467488,243,151,3-6 6-3 6-4,3,R32,117,4,2,102,64,46,20,14,4,5,13,5,94,72,55,6,14,7,9,2008
2008-321,Stuttgart,Clay,28,A,20080707,3,104724,8,,Eduardo Schwank,R,183,ARG,22.20670773,62,616,103909,,WC,Guillermo Coria,R,175,ARG,26.48049281,557,41,0-6 6-1 6-2,3,R32,116,5,1,71,51,30,9,10,2,6,0,19,72,37,21,12,11,2,8,2008
2008-321,Stuttgart,Clay,28,A,20080707,4,103393,,Q,Yuri Schukin,R,188,KAZ,29.03216975,154,288,104122,,,Carlos Berlocq,R,183,ARG,25.42368241,116,411,4-6 7-5 6-3,3,R32,162,0,2,94,68,36,14,15,6,12,4,1,115,77,45,17,16,5,13,2008
2008-321,Stuttgart,Clay,28,A,20080707,5,105223,,,Juan Martin Del Potro,R,198,ARG,19.78644764,65,613,105095,,,Evgeny Korolev,R,185,KAZ,20.39425051,84,522,6-3 7-5,3,R32,93,5,5,61,33,24,18,11,1,3,2,6,58,34,22,10,10,6,10,2008
2008-321,Stuttgart,Clay,28,A,20080707,6,104620,5,,Simone Bolelli,R,183,ITA,22.74606434,47,803,104999,,,Mischa Zverev,L,190,GER,20.87611225,81,527,6-7(6) 6-4 6-2,3,R32,152,3,1,108,81,61,13,15,4,4,7,1,104,66,46,18,15,5,8,2008
2008-321,Stuttgart,Clay,28,A,20080707,7,102860,6,,Agustin Calleri,R,183,ARG,31.8110883,52,745,103781,,,Jurgen Melzer,L,183,AUT,27.1266256,63,614,7-6(3) 6-4,3,R32,84,8,5,65,33,26,19,11,2,4,5,2,71,47,29,13,11,4,7,2008
2008-321,Stuttgart,Clay,28,A,20080707,8,104655,,,Pablo Cuevas,R,180,URU,22.51334702,117,405,105053,,Q,Santiago Giraldo,R,188,COL,20.61054073,160,262,4-6 6-4 7-6(11),3,R32,158,9,7,130,63,42,29,16,7,13,11,5,109,60,40,25,16,7,13,2008
2008-321,Stuttgart,Clay,28,A,20080707,9,103582,,,Michael Berrer,L,193,GER,28.0164271,104,448,103799,,,Eric Prodon,R,178,FRA,27.02806297,127,376,6-3 6-4,3,R32,70,12,11,69,38,32,11,10,10,12,4,3,47,30,20,5,9,2,6,2008
2008-321,Stuttgart,Clay,28,A,20080707,10,103656,,,Albert Montanes,R,175,ESP,27.61122519,70,586,104076,7,,Jose Acasuso,R,190,ARG,25.71389459,53,741,6-3 7-6(5),3,R32,94,6,4,70,35,27,22,11,0,1,2,6,64,38,28,11,10,3,5,2008
2008-321,Stuttgart,Clay,28,A,20080707,11,103169,,,Oscar Hernandez,R,180,ESP,30.24229979,110,431,103490,,,Santiago Ventura,R,183,ESP,28.50376454,95,473,6-1 6-4,3,R32,85,3,2,53,39,28,8,9,1,2,3,5,70,34,21,13,8,12,16,2008
2008-321,Stuttgart,Clay,28,A,20080707,12,104586,,Q,Lukas Rosol,R,196,CZE,22.954141,188,211,104770,,Q,Martin Fischer,R,,AUT,21.96303901,255,143,6-2 6-4,3,R32,66,3,4,54,30,23,11,9,2,4,4,3,50,28,16,9,9,1,6,2008
